,timestamp,open,high,low,close,volume,current,next_close,target,rsi,macd,macd_diff,ema,bollinger_mavg,bollinger_hband,bollinger_lband,stochastic_oscillator,stochastic,cci,williams_r,roc,atr,mfi,obv,force_index,tsi,ultimate_oscillator,kama,dpo,mid_channel,upper_channel,lower_channel
10,2024-05-19 00:00:00,66913.87,67289.81,66838.7,67165.43,152.05062,0,67323.59,1,68.85907889772588,962.8225018508092,-96.89183203936909,66566.6631048836,66466.6755,67732.73672100752,65200.61427899247,88.56951170933158,88.56951170933158,87.35271265976563,-11.430488290668427,2.4074165273976202,699.632923789992,87.4815063551193,1184.896077,23974.185282572224,33.78719351393434,58.22068232106818,66443.72756413619,-80.60549999999057,67365.62685714287,67769.72765195751,66961.52606232822
11,2024-05-19 04:00:00,67165.64,67328.82,66932.43,67323.59,165.860406,0,67328.99,1,70.04939896594766,941.7549211271253,-94.36753021044251,66667.58669089912,66522.43000000001,67835.44421643487,65209.41578356514,95.08586003890423,95.08586003890423,89.6798277405561,-4.914139961095774,1.412223980121115,677.9727149478507,86.92947002498943,1350.7564830000001,24296.799072627706,34.14326806377095,62.17701329746007,66455.9825773327,-306.99000000000524,67325.37114285714,67654.66037010278,66996.0819156115
12,2024-05-19 08:00:00,67323.76,67702.84,66960.0,67328.99,244.046503,0,66889.69,0,70.0914338333267,914.9475012310431,-96.93996008521981,66755.77379877924,66589.774,67923.03471773531,65256.51328226471,83.98963619622741,83.98963619622741,96.53378142293711,-16.010363803772595,1.6817074688320472,682.6060924515754,86.77373931925541,1594.8029860000001,21014.092221709765,34.45425520951507,63.18167994165862,66488.2547471517,600.9459999999963,67276.80514285713,67512.22995274494,67041.38033296933
13,2024-05-19 12:00:00,67328.78,67328.95,66684.2,66889.69,271.305133,0,66033.65,0,62.41679839761405,848.4739101303421,-130.73084094873673,66773.62929227533,66626.61750000001,67950.2332030177,65303.00179698231,56.614414375960486,56.614414375960486,48.53824584177463,-43.385585624039514,-0.448023179391438,679.9049429907491,78.87005725161185,1323.497853,985.7440576225417,32.81028714136856,57.81244764345611,66493.02238264758,415.492499999993,67179.71628571428,67420.28108362452,66939.15148780405
14,2024-05-19 16:00:00,66889.57,66991.79,65878.56,66033.65,275.502241,0,66272.12,1,50.75448355349669,718.436151745118,-208.61487946716875,66674.96538663862,66602.6,67950.72340644321,65254.47659355679,10.940434522792673,10.940434522792673,-33.91759712675892,-89.05956547720733,-1.5042187663843014,710.856732777124,70.97810072064061,1047.9956120000002,-32846.63914855815,27.793750639949106,51.38368156583999,66457.11580766029,417.7699999999895,66823.73800000001,67115.8640787149,66531.61192128512
15,2024-05-19 20:00:00,66033.47,66459.08,65996.84,66272.12,174.227874,0,66674.63,1,53.36837871876326,627.3906584034703,-239.7282982470532,66621.25266842014,66625.089,67934.8584343189,65315.31956568111,21.573442673273725,21.573442673273725,-44.12343049406287,-78.42655732672627,-1.1164516101597173,693.0983947216155,63.260553817656536,1222.223486,-22218.81625408124,24.348484369889896,49.75090500262239,66449.72657845487,319.22099999999045,66673.60028571427,66990.53877759025,66356.6617938383
16,2024-05-20 00:00:00,66272.07,66767.35,66062.17,66674.63,215.131548,0,66825.5,1,57.47162740807351,581.0180279118358,-228.88074299095024,66628.36964596412,66701.46650000001,67822.06929420098,65580.86370579904,43.63748985901328,43.63748985901328,-23.194533541390236,-56.36251014098672,-0.40284230280361844,693.9613665272149,61.09254648679995,1437.3550340000002,-6674.328305572208,22.593063287783373,53.53185023176079,66456.59907013203,184.14349999999104,66631.98085714286,66947.54741667285,66316.41429761286
17,2024-05-20 04:00:00,66674.35,67293.77,66283.95,66825.5,254.262597,0,66995.16,1,58.93037113590666,550.1001205133944,-207.83892031151345,66654.6536931689,66780.8875,67677.94443183599,65883.830568164,51.90760190321677,51.90760190321677,13.711938599150665,-48.09239809678323,-0.08986985391925197,716.5226974895571,61.81538186568637,1691.617631,-240.7674034349193,21.57341953603887,51.73450029433351,66458.24117784007,411.2624999999971,66636.55028571429,66955.52303800079,66317.57753342779
18,2024-05-20 08:00:00,66825.22,67347.42,66751.56,66995.16,273.921735,0,67419.09,1,60.568343301266374,533.1418726027914,-179.83773457769314,66700.05453407971,66851.321,67564.5762772437,66138.06572275629,61.20770934286439,61.20770934286439,57.4912170043021,-38.79229065713561,-0.2931741282277628,707.9039333831603,62.17595477754755,1965.539366,6432.708162784491,21.193312659024592,48.45171351853552,66461.98931234874,-35.330999999991036,66679.4485714286,67009.4600069155,66349.4371359417
19,2024-05-20 12:00:00,66995.6,67490.56,66749.75,67419.09,361.140581,0,70001.42,1,64.39004301652963,547.5975829565577,-132.3056193791415,66795.92592953575,66902.972,67623.55677376641,66182.38722623358,84.44591838972087,84.44591838972087,106.61570524801606,-15.554081610279134,0.9026282481184388,710.2543667129345,63.87668486322233,2326.679947,27384.93935429063,22.0064353726194,53.17731754996573,66487.32845761959,7.618000000002212,66821.51885714286,67195.77583935852,66447.2618749272
20,2024-05-20 16:00:00,67418.69,70029.95,67381.01,70001.42,441.852623,0,71433.9,1,78.23073054092796,758.6806884137186,63.021988862415355,67223.32513893099,67092.271,68575.99668964614,65608.54531035385,99.31276030438,99.31276030438,456.94067723534926,-0.6872396956199933,4.619343514980217,848.731911947725,65.59164847995109,2768.5325700000003,186474.1314396192,28.915655656387074,67.96878965597891,66992.63258266212,-177.97099999999045,67656.166,68471.91043212147,66840.42156787853
21,2024-05-20 20:00:00,70032.48,71522.97,68908.97,71433.9,472.797019,0,71282.76,0,82.33289536225607,1029.6851649010787,267.2211722798204,67784.73512040685,67304.43,69710.54849055692,64898.311509443076,98.42197855931786,98.42197855931786,413.1726173747052,-1.5780214406821427,6.7543111113767775,974.8224896657447,75.88369392379782,3241.3295890000004,256588.1517735476,36.55352683169211,79.27243397661678,67828.6644182473,-139.0,68725.16314285714,69893.5114050354,67556.81488067888
22,2024-05-21 00:00:00,71438.55,71971.59,70699.86,71282.76,529.993898,0,70877.06,0,80.60698801151347,1218.21955343218,364.6044486487373,68251.13843768594,67516.4625,70476.40078105837,64556.52421894161,88.69478732256363,88.69478732256363,294.6849640589417,-11.30521267743638,6.130132718572638,996.030168975334,82.24918139361564,2711.335691,208489.37612822372,41.26012177262109,76.0470660649733,68415.65690117622,-192.87249999999767,69636.8697142857,70890.33516493028,68383.40426364112
23,2024-05-21 04:00:00,71282.99,71386.36,70833.1,70877.06,559.584465,0,71134.02,1,76.00149129136022,1319.6853045214375,372.85615979039585,68601.26131266115,67709.29699999999,70998.97716801082,64419.61683198915,82.03635957807529,82.03635957807529,195.64213355967303,-17.96364042192471,5.278194463485981,964.4037283342384,70.87195205498503,2151.7512260000003,146273.26275983488,43.143117428648054,72.84434530880569,68843.51072611712,-380.30699999998615,70319.86428571427,71543.18538817494,69096.5431832536
24,2024-05-21 08:00:00,70877.67,71452.31,70846.64,71134.02,475.386372,0,69825.65,0,76.90167165233285,1404.6403482008027,366.24896277580865,68938.962470973,67918.7825,71506.98029447494,64330.58470552506,86.25363735284428,86.25363735284428,156.70369639897015,-13.746362647155728,5.651399196690755,938.7798905960783,72.99016059201448,2627.1375980000003,142827.83695830463,44.9068253381451,72.99764826428098,69558.60987996684,-1029.0924999999988,70991.58828571429,72134.8922795338,69848.28429189477
25,2024-05-21 12:00:00,71127.93,71443.12,69685.0,69825.65,540.824479,0,69273.78,0,63.782747054440236,1350.8218741809105,249.944391004733,69057.18747484326,68065.7845,71713.03890706002,64418.53009293997,64.78041302931378,64.78041302931378,99.21966229806662,-35.21958697068622,4.389256401098573,997.3041841249295,64.24106721469602,2086.3131190000004,21338.35688008464,41.577167066160065,64.6865694431272,69592.88833163955,-2032.1345000000001,71236.0802857143,72344.7406365273,70127.41993490129
26,2024-05-21 16:00:00,69826.37,70270.77,69168.46,69273.78,420.290254,0,70147.5,1,59.19559890667686,1249.2386039467383,118.68889661644857,69086.06647819749,68169.86600000001,71830.23975863938,64509.49224136063,55.723014657731895,55.723014657731895,59.253802002501885,-44.276985342268105,4.906786161298073,1004.8045995445773,57.475293582349785,1666.0228650000004,-14845.063027781456,37.296841640560054,59.11362913721861,69568.74424732434,-1897.7460000000137,71267.94685714286,72440.85172070001,70095.0419935857
27,2024-05-21 20:00:00,69279.39,70374.99,69245.54,70147.5,397.351304,0,69955.73,0,63.65251160633443,1225.112695883552,75.6503908426098,69227.59094777115,68336.4415,72038.19212194237,64634.690878057634,70.06267817489825,70.06267817489825,65.10945338975421,-29.937321825101744,5.847677726319914,1013.7078424342511,63.42497145486407,2063.3741690000006,36871.91473774167,35.38894414101281,54.65582763419862,69624.28080271058,-1661.8114999999962,71406.16171428573,72611.75385770928,70200.56957086218
28,2024-05-22 00:00:00,70147.56,70367.71,69826.7,69955.73,314.542476,0,69715.48,0,62.05050064285455,1176.9513411800872,21.99122891131583,69324.676154735,68488.6985,72193.83512907196,64783.56187092804,66.2603456211557,66.2603456211557,62.58943378541628,-33.739654378844314,4.921062179122691,979.9437108318052,68.623715011455,1748.8316930000005,22987.38254341839,33.38535531042848,44.17347885643783,69650.73201335453,-1663.1984999999986,71279.69257142859,72549.81032630325,70009.57481655393
29,2024-05-22 04:00:00,69955.31,70060.76,69204.91,69715.48,330.483734,0,69738.45,1,60.012705345878324,1106.640293008677,-38.655855408075695,69376.78333410367,68628.75749999999,72296.8392587064,64960.675741293584,61.82180315496273,61.82180315496273,42.52398896086256,-38.17819684503727,4.324666482106376,971.0798743438185,66.60025597302544,1418.3479590000006,8360.796881001477,31.144344718382467,44.43581330822832,69654.3835787791,-1633.597499999989,71013.45257142858,72325.31765773922,69701.58748511795
30,2024-05-22 08:00:00,69715.0,70272.76,69637.61,69738.45,214.831842,0,70454.8,1,60.14746302458276,1040.7743687375332,-83.61742374337564,69425.00555622319,68757.40849999999,72391.50226376155,65123.314736238426,60.7369664746714,60.7369664746714,46.38692340706005,-39.2630335253286,4.094758487030994,947.0848833192596,66.66075611695837,1633.1798010000007,7871.352670964159,29.422094401208156,43.581848935600284,69655.1208632984,-1338.318499999994,70712.23885714286,72013.95164740305,69410.52606688267
31,2024-05-22 12:00:00,69737.44,70592.97,69438.37,70454.8,281.043606,0,69608.03,0,64.1994676838219,1034.4540648927505,-71.95018207052681,69562.31148206009,68913.969,72557.27151363179,65270.666486368216,70.9529591101988,70.9529591101988,52.602968402859474,-29.047040889801192,4.50274543901439,961.9073916535987,66.89278070125425,1914.2234070000006,35507.671883412375,29.173518524688813,48.78033000509384,69683.82175736371,1087.451000000001,70529.24457142857,71720.42366467639,69338.06547818075
32,2024-05-22 16:00:00,70454.82,70665.3,69243.1,69608.03,286.945038,0,69167.74,0,56.842302523317976,950.1650055853825,-124.9913931023159,69568.40728445209,69027.921,72607.81281692348,65448.02918307653,54.737027561166194,54.737027561166194,35.885390173136344,-45.262972438833806,-0.561974314235339,994.7854351069128,61.9533537542503,1627.2783690000006,-4275.7740752552745,26.597885414760498,50.888659741178,69679.056073234,2405.978999999992,70049.05228571428,71029.37858069893,69068.72599072962
33,2024-05-22 20:00:00,69645.98,69969.56,68881.12,69167.74,231.235777,0,69446.01,1,53.41464467155131,838.1756285715092,-189.58461609295136,69514.98497985848,69141.8235,72584.67606895074,65698.97093104926,38.92166131512815,38.92166131512815,10.764117607711727,-61.07833868487185,-3.172387339904428,1001.4750468849907,56.98997340168112,1396.0425920000005,-18209.349243837165,23.388351586907554,51.388342323881396,69646.22465481216,2140.936499999996,69441.55057142855,69980.10764842949,68902.99349442762
34,2024-05-23 00:00:00,69227.44,69619.96,69200.06,69446.01,240.136577,0,69732.94,1,55.25126267643717,763.0809812977241,-211.74341069338925,69505.78831587735,69312.44149999999,72446.63185605219,66178.25114394778,18.278449556216344,18.278449556216344,8.504124770429936,-81.72155044378366,-2.57670999271072,962.2425435360628,55.386920539279636,1636.1791690000005,-6061.898597319359,21.32730121961387,46.50712199281494,69633.67969892515,1564.6185000000114,69224.54685714285,69684.38919062173,68764.70452366397
35,2024-05-23 04:00:00,69446.39,69853.66,69345.09,69732.94,378.089598,0,69996.77,1,57.128140486173244,718.4390669801069,-205.10826000880525,69536.0752070937,69485.4825,72294.40209127964,66676.56290872036,27.56279789158305,27.56279789158305,13.439071409593055,-72.43720210841695,-1.6142317415536078,929.837361854916,54.52488344163791,2014.2687670000005,10301.979538603813,20.179858130664837,46.72376461196095,69634.26918341916,1648.5375000000058,69301.834,69767.21901590732,68836.44898409268
36,2024-05-23 08:00:00,69732.67,70058.38,69524.47,69996.77,350.345146,0,68075.76,0,58.83771332719567,696.3221361958858,-181.78015263442103,69597.5011794812,69651.5895,72151.9430259356,67151.2359740644,43.39041455512847,43.39041455512847,20.07013404223658,-56.60958544487153,-1.5987427675252994,901.5568360081367,52.80347687556223,2364.6139130000006,22034.776728686214,19.72121530071346,48.36398674345395,69644.63952939158,174.06049999999232,69473.97057142857,69938.2226236499,69009.71851920724
37,2024-05-23 12:00:00,69970.58,70086.03,67624.0,68075.76,410.482193,0,67192.11,0,44.82245614767292,517.8157985592843,-288.2291922168181,69394.60235555038,69714.10250000001,71980.25068672447,67447.95431327555,11.800507273444289,11.800507273444289,-96.20193538372327,-88.19949272655572,-2.5060847983513215,1013.0192048646983,54.60171031309719,1954.1317200000005,-93761.6767432595,14.440602676613167,42.918977055037466,69499.62029175712,-440.3225000000093,69130.91857142856,69678.75269166662,68583.08445119049
38,2024-05-23 16:00:00,68075.37,68166.84,66768.65,67192.11,283.448662,0,67980.41,1,40.09165581807077,301.5687727920449,-403.580974387246,69100.93670814366,69723.95,71943.99488277143,67503.90511722857,9.058994923488786,9.058994923488786,-210.27218008434505,-90.94100507651122,-3.0049897666909446,1040.5314045172202,46.68459862362446,1670.6830580000005,-116148.49580512219,8.356887086200162,37.33959912520295,69222.48862811844,423.5500000000029,68677.38799999999,69349.0285029552,68005.74749704478
39,2024-05-23 20:00:00,67197.93,68362.73,66349.68,67980.41,357.014756,0,67887.28,0,45.60706098038762,191.5921141676663,-410.84610640929975,68951.53314705784,69752.016,71866.48021168474,67637.55178831526,37.78669113592037,37.78669113592037,-199.9515176349543,-62.21330886407963,-3.089333190776573,1109.9970184802762,56.505158023527834,2027.6978140000006,-59350.89181084746,5.254307378178555,47.33389955871139,69158.7461344419,203.71399999999267,68352.27914285715,69022.28567097118,67682.27261474312
40,2024-05-24 00:00:00,67966.07,68014.88,67631.17,67887.28,220.461135,0,67158.16,0,45.07904439297965,95.81550568225794,-405.2981719157665,68809.63272745014,69646.309,71906.67857641788,67385.93942358211,35.62871615202456,35.62871615202456,-152.86620061714686,-64.37128384797543,-2.956798535302251,1058.119374303114,64.24671488765952,1807.2366790000005,-53805.270909662264,2.689950047999077,50.505991853320204,69088.21932412386,69.1710000000021,67977.10514285714,68569.28548656634,67384.92479914794
41,2024-05-24 04:00:00,67896.86,67921.96,66835.38,67158.16,295.367687,0,67351.17,1,41.07005543242406,-38.47848108758626,-431.6737269484886,68589.43636379013,69432.522,71783.16699001945,67081.87700998054,18.733808815419536,18.733808815419536,-162.0049084743238,-81.26619118458046,-3.6682240443585736,1060.152276138606,56.40501068172533,1511.8689920000006,-76884.30191477318,-0.7807010843838318,47.482666668471644,68826.20546538118,305.9279999999999,67578.87457142859,68177.17770349198,66980.5714393652
42,2024-05-24 08:00:00,67158.26,67521.23,66613.0,67351.17,248.539027,0,68324.87,1,42.527152083763895,-127.85925726240384,-416.843602498645,68424.33418195145,69235.9425,71592.35650608523,66879.52849391478,23.206167364133147,23.206167364133147,-143.5156018900076,-76.79383263586685,-3.4231905068151054,1049.3006849858482,49.71245206308792,1760.4080190000006,-59047.89912676721,-3.1017719626615423,49.70744501670726,68697.20431818177,1218.8574999999983,67288.28914285716,67868.02597291197,66708.55231280235
43,2024-05-24 12:00:00,67351.14,68417.17,66932.49,68324.87,298.925806,0,69123.51,1,49.33334981804731,-118.75577127671568,-326.1920932103655,68411.07229102458,69108.333,71369.94913020503,66846.71686979497,45.76839480769849,45.76839480769849,-81.15002844194515,-54.23160519230151,-3.0231155293890657,1080.3992074868586,57.40394947561993,2059.3338250000006,-9031.905351200592,-2.9456013907220195,53.68867805578768,68689.51755277983,499.6970000000001,67288.1782857143,67920.690711513,66655.66585991559
44,2024-05-24 16:00:00,68327.19,69245.51,67931.77,69123.51,339.44529,0,68554.68,0,54.13143115070952,-46.560894549736986,-203.19777318670947,68506.06398555463,69007.8075,71070.29398957384,66945.32101042615,64.27419466959546,64.27419466959546,-16.858666595296654,-35.72580533040455,-0.6960691173130515,1097.0664069520824,58.62820805303449,2398.7791150000007,30986.16489977089,-1.2317010987751706,64.10508556824449,68693.23354660081,159.9325000000099,67536.44514285715,68327.29109979933,66745.59918591497
45,2024-05-24 20:00:00,69109.45,69211.84,68525.97,68554.68,199.3783,0,68757.94,1,50.465721850035266,-34.84410059497168,-153.18478338555533,68512.54612081402,68944.25899999999,70980.18348473797,66908.33451526202,51.093469767959064,51.093469767959064,-12.217481644426101,-48.906530232040936,-0.8863380529709546,1067.6952350269332,52.92147763487778,2199.400815000001,10357.80442994643,-0.9836892822096335,63.36986497995032,68689.55792553994,501.75100000000384,67758.34685714285,68563.17180545104,66953.52190883466
46,2024-05-25 00:00:00,68555.41,68905.76,68502.94,68757.94,167.192085,0,68752.09,0,51.723766352648084,-9.052719569503097,-101.91472188806941,68545.26530470548,68918.467,70950.10518987624,66886.82881012377,64.45488243874384,64.45488243874384,-12.476752608785004,-35.545117561256156,-0.9907984634394293,1020.2041468107233,54.565355840625266,2366.592900000001,13732.89853954002,-0.3959591811155622,62.06629512678952,68691.50654721471,814.4729999999981,67965.83742857142,68802.79272476595,67128.8821323769
47,2024-05-25 04:00:00,68757.81,68826.08,68615.89,68752.09,155.371958,0,69099.69,1,51.68308201986155,10.790701115052798,-65.65704096281081,68572.84193074475,68848.69649999999,70801.00638372506,66896.38661627492,64.29831252425495,64.29831252425495,-7.761939422221876,-35.701687475745054,-1.4065805916113758,962.3459934671004,59.60458381581596,2211.220942000001,11641.209326134172,0.06230899537728118,62.61199079301422,68692.73285902278,1148.0735000000132,68133.21342857143,68990.28000568181,67276.14685146105
48,2024-05-25 08:00:00,68751.84,69593.38,68748.0,69099.69,215.05513,0,68932.65,0,53.99844027540321,53.94334465863358,-18.003517935384025,68643.08833997879,68805.89450000001,70695.78358422125,66916.00541577877,73.60150949456033,73.60150949456033,30.634495262858298,-26.398490505439668,-1.2816019939205792,953.9912796480221,59.33331941807856,2426.276072000001,20657.20273497233,1.1148862108355089,63.55102536659876,68731.54803729412,-730.1345000000147,68441.60085714287,69297.44670791848,67585.75500636725
49,2024-05-25 12:00:00,69099.69,69297.19,68852.19,68932.65,194.128615,0,69155.75,1,52.69170791069213,73.81252869237505,1.4925328786859637,68681.69656131495,68766.753,70611.55563376969,66921.9503662303,69.13083624392782,69.13083624392782,24.191731205463558,-30.86916375607218,1.2587299796579567,917.6347596731633,52.02086252535872,2232.147457000001,13073.710365747487,1.6361216123484428,58.77599893139655,68740.00323465595,-1574.6429999999964,68757.92,69511.62557162262,68004.21442837738
50,2024-05-25 16:00:00,68932.63,69266.25,68867.9,69155.75,116.000604,0,69289.4,1,54.282989464017085,106.33553579924046,27.212431988441097,68744.90368647296,68737.618,70537.98631951232,66937.24968048769,75.10190426485748,75.10190426485748,35.26302140208513,-24.898095735142515,2.9224264575111563,880.5429911250806,48.71250832789442,2348.148061000001,14903.142420983659,2.5125631958334615,53.14546127328829,68765.14972053887,-757.2079999999987,69192.16314285714,69614.42582128127,68769.90046443301
51,2024-05-25 20:00:00,69155.93,69356.9,69048.4,69289.4,92.595035,0,69074.38,0,55.253987112874576,141.26626175706042,49.714526357008836,68817.50319494323,68679.348,70322.17921019281,67036.51678980718,90.62860313839106,90.62860313839106,54.384546283444,-9.371396861608947,1.925540019543852,839.6827774732891,56.549801153240146,2440.7430960000006,14542.025850521632,3.5116096758076205,48.55814272919268,68857.42861581595,-792.0679999999993,69410.37257142857,69783.8094288805,69036.93571397664
52,2024-05-26 00:00:00,69291.59,69318.01,68814.76,69074.38,132.961356,0,69342.12,1,53.29286777024256,149.87117512279656,46.655551778195985,68851.75343561747,68652.6655,70251.0292154098,67054.3017845902,83.99975336806739,83.99975336806739,44.16563076177331,-16.00024663193261,1.7486339119788066,815.6518647966257,59.25759730888295,2307.781740000001,8380.400619430171,3.866223145076575,55.22289591823306,68883.98075716842,-1494.5054999999993,69412.38,69795.66092034578,69029.09907965423
53,2024-05-26 04:00:00,69073.37,69432.02,68928.65,69342.12,112.844696,0,69134.1,0,55.414887198425205,176.26315938230255,58.43802883016157,68917.13564420182,68661.3845,70272.74157907919,67050.02742092081,91.56953140203568,91.56953140203568,61.57674775763206,-8.430468597964317,3.2519652116734465,793.3460173111531,55.773983146846355,2420.626436000001,11499.348946231425,4.7313743541793665,56.92728370844768,68918.25593365735,-1310.2145000000019,69542.06999999999,69916.63580306292,69167.50419693706
54,2024-05-26 08:00:00,69342.36,69543.76,68975.0,69134.1,168.448195,0,68846.2,0,53.38549519486829,178.33775492028508,48.41009949451529,68946.0642249749,68645.789,70232.31454708571,67059.2634529143,84.5898845113711,84.5898845113711,61.59544137503611,-15.410115488628904,2.6472145918177925,777.3041589317846,48.77552419539913,2252.178241000001,4850.7857362129025,4.959958976999503,53.701005870546524,68919.23184410432,-320.91900000000896,69566.05885714285,69960.27541911633,69171.84229516938
55,2024-05-26 12:00:00,69134.31,69395.86,68613.62,68846.2,179.817382,0,68902.15,1,50.62235396201117,154.96442943101283,20.029419204194426,68932.74899497826,68601.452,70111.70154484469,67091.20245515532,74.93004247780463,74.93004247780463,39.421915790717044,-25.06995752219537,0.7630164535988166,777.656719008086,50.803154840360904,2072.360859000001,-3237.8156943605936,4.444572631661141,52.27709740901167,68917.59381317414,522.05799999999,69376.23285714285,69741.9296447505,69010.5360695352
56,2024-05-26 16:00:00,68846.29,68969.31,68697.29,68902.15,160.3563,0,68508.81,0,51.151498313852855,139.3492663903453,3.531404930821509,68928.66912898116,68546.72099999999,69924.24528344315,67169.19671655683,74.02260146041323,74.02260146041323,36.36070365824956,-25.97739853958678,-0.32023836752502965,741.5398105075088,52.45011046324679,2232.7171590000007,-1493.565597309147,4.1405225875151395,55.488436322383635,68917.40716176962,7.959000000002561,69180.13714285714,69413.52755233404,68946.74673338025
57,2024-05-26 20:00:00,68909.76,68910.55,68192.27,68508.81,172.219828,0,68874.89,1,47.312872293990864,94.14958860760089,-33.33461828153831,68872.68791178367,68568.3735,69929.1175701802,67207.6294298198,34.727764036085084,34.727764036085084,1.374349511319099,-65.27223596391491,-0.06691009279015722,739.8783954712582,42.89685487685883,2060.4973310000005,-10957.477247053468,2.8667303286817556,50.9562433433022,68910.68907920581,189.56650000000081,68977.68314285715,69224.1000207733,68731.26626494099
