,timestamp,open,high,low,close,volume,current,next_close,target,macd,stochastic
71,2024-05-27 08:00:00,68647.69,68925.59,68257.87,68434.97,306.763574,0,70375.51,1,25.17465006239945,17.321980429801872
72,2024-05-27 12:00:00,68436.45,70520.57,68383.63,70375.51,322.787875,0,69261.74,0,150.5787479508872,93.76970321693888
73,2024-05-27 16:00:00,70374.51,70680.57,69074.58,69261.74,302.111835,0,69432.5,1,158.2660753797536,42.979946147972505
74,2024-05-27 20:00:00,69261.47,69888.65,69178.7,69432.5,202.280425,0,68052.85,0,176.10718860315683,49.84246272555538
75,2024-05-28 00:00:00,69432.11,69589.29,67766.0,68052.85,310.45803,0,67691.36,0,78.02079937816598,9.84193208603688
76,2024-05-28 04:00:00,68050.43,68134.76,67488.72,67691.36,331.306216,0,68390.99,1,-28.55344630384934,6.348669267039462
77,2024-05-28 08:00:00,67691.97,68895.84,67592.35,68390.99,351.117743,0,68374.08,0,-55.91545136748755,28.267932390306637
78,2024-05-28 12:00:00,68390.93,68559.99,67545.19,68374.08,318.867879,0,68418.69,1,-78.06465247015876,27.73814558954835
79,2024-05-28 16:00:00,68377.2,68602.61,67281.8,68418.69,317.167133,0,68399.65,0,-90.9697570096032,33.45004222115642
80,2024-05-28 20:00:00,68423.25,68659.84,68126.68,68399.65,184.393759,0,68830.89,1,-101.56276191076904,32.88983955960509
81,2024-05-29 00:00:00,68399.81,68922.13,68274.78,68830.89,261.432209,0,67952.5,0,-74.30380265202257,45.57795908519831
82,2024-05-29 04:00:00,68831.05,68927.62,67951.62,67952.5,263.705309,0,67766.82,0,-122.17129835924425,19.733609511676175
83,2024-05-29 08:00:00,67950.0,68031.72,67604.93,67766.82,319.859985,0,67380.67,0,-173.0941363252059,14.270456665205456
84,2024-05-29 12:00:00,67766.67,68271.76,67321.0,67380.67,327.727969,0,67259.61,0,-241.82235255122941,2.9089935476656326
85,2024-05-29 16:00:00,67381.36,67741.34,67138.87,67259.61,285.374577,0,67652.14,1,-302.5706432975421,3.4090973261429496
86,2024-05-29 20:00:00,67266.52,67825.6,67157.86,67652.14,231.515157,0,68110.12,1,-315.40442501276266,14.492193014654047
87,2024-05-30 00:00:00,67651.81,68201.17,67475.12,68110.12,299.477246,0,67583.45,0,-285.331012681243,35.32100749878173
88,2024-05-30 04:00:00,68131.43,68424.25,67523.77,67583.45,329.080733,0,67814.47,1,-300.53114817441383,18.14301221831368
89,2024-05-30 08:00:00,67584.76,68102.75,67136.01,67814.47,329.286095,0,68516.56,1,-290.58628398047586,37.86873259247304
90,2024-05-30 12:00:00,67814.82,68822.15,67753.91,68516.56,354.668137,0,68660.36,1,-223.47601962363115,77.05639062072675
91,2024-05-30 16:00:00,68530.73,69506.09,68383.28,68660.36,359.457585,0,68353.6,0,-156.87879233979038,64.31639438331216
92,2024-05-30 20:00:00,68619.58,68630.19,68048.93,68353.6,203.578795,0,68536.19,1,-127.3845682018582,51.373371362992394
93,2024-05-31 00:00:00,68353.56,68733.1,68275.26,68536.19,154.917284,0,68170.43,0,-88.25929780089064,59.077330723013844
94,2024-05-31 04:00:00,68535.95,68653.62,68076.09,68170.43,177.251775,0,68350.73,1,-85.77722785368678,43.644940255181154
95,2024-05-31 08:00:00,68173.81,68459.67,67875.66,68350.73,198.401831,0,67218.28,0,-68.47216190811014,51.252278404104516
96,2024-05-31 12:00:00,68350.87,69040.83,67203.15,67218.28,320.789258,0,67664.49,1,-144.47164400877955,3.4711908458787897
97,2024-05-31 16:00:00,67214.37,67998.53,66671.3,67664.49,282.729308,0,67538.81,0,-166.7738975747343,35.035752207394715
98,2024-05-31 20:00:00,67669.12,67801.69,67238.15,67538.81,160.13083,0,67715.69,1,-192.37237090902636,30.602266834580224
99,2024-06-01 00:00:00,67540.59,67757.18,67442.06,67715.69,121.186343,0,67629.55,0,-196.12579165915668,36.841882467484425
100,2024-06-01 04:00:00,67716.14,67804.53,67571.34,67629.55,96.139644,0,67660.12,1,-203.70302111684578,33.8032094088099
101,2024-06-01 08:00:00,67629.31,67756.12,67610.0,67660.12,93.086226,0,67690.11,1,-204.8795624741033,34.88159616761717
102,2024-06-01 12:00:00,67660.13,67871.64,67640.6,67690.11,110.450082,0,67753.28,1,-201.07417963464104,35.939522857072305
103,2024-06-01 16:00:00,67690.58,67843.12,67562.06,67753.28,118.314531,0,67764.37,1,-190.76210841130523,38.16790661742134
104,2024-06-01 20:00:00,67742.58,67877.82,67703.58,67764.37,83.255184,0,67789.65,1,-179.6242508042924,38.559117253835204
105,2024-06-02 00:00:00,67764.69,67908.49,67643.5,67789.65,95.370052,0,67721.75,0,-166.83437090359803,47.197123480183485
106,2024-06-02 04:00:00,67789.72,67868.4,67721.65,67721.75,74.719097,0,68251.95,1,-160.32908755229437,44.33157630416149
107,2024-06-02 08:00:00,67722.15,68313.69,67378.95,68251.95,156.66766,0,68143.91,0,-111.11008677788777,66.70732170514806
108,2024-06-02 12:00:00,68272.18,68460.53,67779.95,68143.91,231.961085,0,67738.34,0,-79.9005552676972,62.147767700767716
109,2024-06-02 16:00:00,68143.56,68203.86,67292.02,67738.34,228.129076,0,67767.03,1,-86.89125787063676,45.03171515026162
110,2024-06-02 20:00:00,67738.14,67985.11,67578.45,67767.03,112.845234,0,68385.84,1,-89.08942933595972,61.24031007751929
111,2024-06-03 00:00:00,67767.13,68791.5,67615.52,68385.84,222.996651,0,68905.39,1,-40.43261861123028,73.88482956191444
112,2024-06-03 04:00:00,68385.98,69212.64,68287.64,68905.39,310.030168,0,69082.29,1,39.59516892081592,84.00256167279312
113,2024-06-03 08:00:00,68905.68,69330.48,68842.4,69082.29,263.437688,0,69613.66,1,115.95545637275791,87.82463232047706
114,2024-06-03 12:00:00,69082.59,70280.0,68531.58,69613.66,416.818808,0,69200.34,0,216.8489527368365,77.69931525646098
115,2024-06-03 16:00:00,69615.19,69710.0,68804.55,69200.34,255.727377,0,68808.61,0,260.45395470029325,63.86655867843811
116,2024-06-03 20:00:00,69197.28,69495.24,68732.1,68808.61,179.510882,0,69168.98,1,260.4001647320547,50.756363831083156
117,2024-06-04 00:00:00,68808.56,69367.49,68648.14,69168.98,174.337845,0,69013.77,0,286.137962737208,62.817020194244755
118,2024-06-04 04:00:00,69169.14,69270.69,68754.44,69013.77,188.088806,0,68955.86,0,290.66064820862084,57.622540980863405
119,2024-06-04 08:00:00,69013.69,69192.36,68568.88,68955.86,236.836488,0,70435.56,1,286.27208955280366,55.68444233227795
120,2024-06-04 12:00:00,68956.27,70485.84,68845.04,70435.56,378.480897,0,70425.26,0,397.61014656543557,98.425709651765
121,2024-06-04 16:00:00,70465.18,71064.93,70093.71,70425.26,381.44593,0,70537.61,1,479.4879958310048,83.04571272572099
122,2024-06-04 20:00:00,70425.83,70733.76,70169.87,70537.61,193.182473,0,70946.65,1,547.1354504313058,86.023520306607
123,2024-06-05 00:00:00,70537.47,71276.05,70426.01,70946.65,290.67383,0,71200.81,1,626.5304026061058,91.09151882302011
124,2024-06-05 04:00:00,70943.0,71371.04,70828.28,71200.81,283.516912,0,70969.56,0,701.8693491521117,95.4672056066804
125,2024-06-05 08:00:00,71200.73,71241.37,70699.53,70969.56,237.585492,0,71575.9,1,734.4497847747407,86.9793085554908
126,2024-06-05 12:00:00,70969.4,71721.46,70385.33,71575.9,342.736177,0,71267.28,0,799.9749718320818,95.43681893989705
127,2024-06-05 16:00:00,71576.11,71755.5,70870.41,71267.28,321.025585,0,71109.23,0,817.5765859444509,84.85632397826244
128,2024-06-05 20:00:00,71305.08,71358.64,70698.71,71109.23,216.362965,0,71049.62,0,809.4419350530516,79.71926367122515
129,2024-06-06 00:00:00,71107.78,71238.28,70901.16,71049.62,179.96998,0,71022.77,0,789.089009881136,77.8486295824414
130,2024-06-06 04:00:00,71049.43,71105.37,70805.73,71022.77,203.827133,0,71167.23,1,762.0086381950823,77.00604402156526
131,2024-06-06 08:00:00,71022.38,71192.25,70868.56,71167.23,193.556507,0,71300.39,1,743.6318382906757,81.539374007569
132,2024-06-06 12:00:00,71167.14,71655.41,71000.44,71300.39,295.111606,0,70472.9,0,731.3820738266513,85.718096290113
133,2024-06-06 16:00:00,71299.92,71381.23,70454.54,70472.9,276.963539,0,70797.12,1,647.4392432770401,55.93136480144022
134,2024-06-06 20:00:00,70475.32,70952.36,70127.43,70797.12,193.81511,0,70991.65,1,600.1575470540993,42.32845305363443
135,2024-06-07 00:00:00,70797.43,71009.22,70666.65,70991.65,176.279695,0,71107.88,1,571.7921434941964,53.08248416837098
136,2024-06-07 04:00:00,70991.76,71444.65,70991.44,71107.88,261.055618,0,71698.41,1,552.3242957649927,60.221612092846584
137,2024-06-07 08:00:00,71107.99,71702.09,71046.67,71698.41,205.865292,0,71109.73,0,577.885220811746,96.49339401868492
138,2024-06-07 12:00:00,71702.1,71972.54,70631.99,71109.73,343.89307,0,69257.84,0,544.3657721069321,53.23801832953063
139,2024-06-07 16:00:00,71109.63,71206.87,68450.0,69257.84,423.200763,0,69352.78,1,364.17138041960425,22.933451429934024
140,2024-06-07 20:00:00,69261.04,69542.29,68987.95,69352.78,172.071512,0,69430.32,1,226.41689826664515,25.628665678743193
141,2024-06-08 00:00:00,69352.54,69525.65,69292.9,69430.32,138.315566,0,69579.35,1,122.09487494717177,27.829918184037904
142,2024-06-08 04:00:00,69430.3,69579.35,69236.88,69579.35,130.496596,0,69367.06,0,50.85813445530948,32.06067212863468
143,2024-06-08 08:00:00,69579.32,69579.78,69317.27,69367.06,131.381046,0,69426.87,1,-22.468521308459458,26.03405497169654
144,2024-06-08 12:00:00,69366.29,69493.08,69173.16,69426.87,163.889137,0,69456.89,1,-74.89096076658461,27.73197749351312
145,2024-06-08 16:00:00,69426.53,69488.06,69301.1,69456.89,141.44385,0,69309.42,0,-112.71445651564864,28.58420344410571
146,2024-06-08 20:00:00,69457.09,69473.59,69288.01,69309.42,98.240735,0,69261.08,0,-152.82774285446794,24.39773572478949
147,2024-06-09 00:00:00,69309.73,69345.9,69132.27,69261.08,91.610001,0,69299.42,1,-186.37008693355892,23.025430513209308
148,2024-06-09 04:00:00,69260.92,69428.3,69234.73,69299.42,81.793375,0,69369.1,1,-207.46736406750279,24.11384966529833
149,2024-06-09 08:00:00,69299.63,69399.88,69284.17,69369.1,80.699732,0,69508.4,1,-216.0737508354796,26.09196772783297
150,2024-06-09 12:00:00,69369.12,69775.76,69267.84,69508.4,194.015264,0,69710.07,1,-209.24201681227714,30.046500536544542
151,2024-06-09 16:00:00,69508.54,69849.15,69496.4,69710.07,133.301706,0,69645.36,0,-185.41735891019925,35.77163069830319
152,2024-06-09 20:00:00,69710.08,69819.91,69588.9,69645.36,95.364874,0,69613.57,0,-169.80034934121068,43.35931690649188
153,2024-06-10 00:00:00,69645.44,69799.4,69426.86,69613.57,129.991889,0,69302.99,0,-158.16570823341317,72.64514630747934
154,2024-06-10 04:00:00,69613.37,69678.62,69251.5,69302.99,148.031635,0,69473.39,1,-172.02340299815114,23.814306439013993
155,2024-06-10 08:00:00,69296.48,69545.92,69179.06,69473.39,155.561089,0,70048.76,1,-167.32702820701525,47.58397500278988
156,2024-06-10 12:00:00,69473.2,70188.12,69228.82,70048.76,238.830062,0,69491.04,0,-115.84221002926643,86.80115546715899
157,2024-06-10 16:00:00,70070.62,70132.39,69388.8,69491.04,233.057399,0,69538.11,1,-118.6754469551961,33.979258417388124
158,2024-06-10 20:00:00,69497.06,69691.45,69335.53,69538.11,161.424458,0,68463.73,0,-115.78792093471566,38.43727802244636
159,2024-06-11 00:00:00,69538.06,69582.17,67902.04,68463.73,270.731198,0,67571.26,0,-197.91162082254596,24.570006298992244
160,2024-06-11 04:00:00,68412.66,68431.97,67325.52,67571.26,293.426646,0,66893.57,0,-331.1923358819913,8.584503598127277
161,2024-06-11 08:00:00,67564.08,67659.84,66745.29,66893.57,310.998073,0,66225.23,0,-485.90101764215797,4.306921921791472
162,2024-06-11 12:00:00,66893.81,67279.42,66050.53,66225.23,301.872608,0,67399.02,1,-654.8890615551936,4.222264651644973
163,2024-06-11 16:00:00,66216.75,67582.65,66166.5,67399.02,283.993618,0,67312.98,0,-686.1883089337352,32.59119439093787
164,2024-06-11 20:00:00,67405.37,67578.87,67180.0,67312.98,159.524272,0,67406.93,1,-709.7542912510107,30.51172300783785
165,2024-06-12 00:00:00,67312.96,67592.9,66902.37,67406.93,202.016998,0,67451.86,1,-712.6347128243506,32.78236848020213
166,2024-06-12 04:00:00,67406.83,67615.37,67198.79,67451.86,192.194769,0,67779.0,1,-703.1861005205719,33.86826630961509
167,2024-06-12 08:00:00,67451.94,68054.97,67351.23,67779.0,202.228425,0,69730.52,1,-661.6731866014161,41.774801273205
168,2024-06-12 12:00:00,67779.48,70000.05,67737.54,69730.52,376.626327,0,67585.95,0,-465.931579552489,88.94042183976683
169,2024-06-12 16:00:00,69731.08,69861.74,67250.0,67585.95,288.223952,0,68264.65,1,-478.33981813749415,37.10904173685647
170,2024-06-12 20:00:00,67534.59,68660.9,67424.97,68264.65,198.843421,0,67475.73,0,-428.46889602446754,54.24291866942999
171,2024-06-13 00:00:00,68264.62,68391.35,66973.88,67475.73,209.59176,0,67726.75,1,-447.4471890011482,36.0853977192164
172,2024-06-13 04:00:00,67471.36,67727.33,67322.66,67726.75,171.300233,0,67741.25,1,-437.1927212307346,42.441106767404634
173,2024-06-13 08:00:00,67727.19,67967.22,67175.1,67741.25,197.060822,0,66467.81,0,-423.0196456700796,42.80823998865684
174,2024-06-13 12:00:00,67741.54,68392.84,66371.2,66467.81,316.297325,0,66601.45,1,-508.67960475310974,10.565334521663353
175,2024-06-13 16:00:00,66468.04,67073.33,66280.55,66601.45,210.21793,0,66773.19,1,-559.3344489947631,13.949036844983636
176,2024-06-13 20:00:00,66602.43,66981.09,66530.45,66773.19,118.570345,0,66746.42,0,-578.9470540388575,15.825801150369811
177,2024-06-14 00:00:00,66774.46,67026.58,66484.55,66746.42,158.520507,0,66907.63,1,-589.8508664917754,12.525070574001758
178,2024-06-14 04:00:00,66746.23,67208.73,66710.42,66907.63,145.900406,0,67026.5,1,-578.8117353196285,16.859255276246856
179,2024-06-14 08:00:00,66907.34,67243.57,66775.0,67026.5,185.379867,0,66390.24,0,-554.084191121292,20.055114934802987
180,2024-06-14 12:00:00,67036.57,67364.0,66344.47,66390.24,221.92566,0,65531.45,0,-579.1521927764843,2.9490522919747906
181,2024-06-14 16:00:00,66390.01,66516.75,65077.0,65531.45,281.485457,0,66044.33,1,-660.6998044120264,9.23106610739271
182,2024-06-14 20:00:00,65535.88,66626.52,65479.14,66044.33,189.710132,0,66263.37,1,-676.1475365548249,20.216981486977364
183,2024-06-15 00:00:00,66043.68,66288.5,65974.65,66263.37,118.462778,0,66076.47,0,-663.0717992130958,33.10276514411667
184,2024-06-15 04:00:00,66263.91,66411.74,66063.98,66076.47,151.654285,0,66317.51,1,-660.1803035839403,30.142286720710356
185,2024-06-15 08:00:00,66076.73,66344.94,66076.65,66317.51,98.108476,0,66316.01,0,-631.1632024091523,37.41163626712978
186,2024-06-15 12:00:00,66316.96,66471.71,66159.09,66316.01,139.931268,0,66154.61,0,-601.3559214042907,37.36639886122359
187,2024-06-15 16:00:00,66316.39,66361.41,66054.4,66154.61,113.137822,0,66226.77,1,-584.0247933075589,32.4988539857171
188,2024-06-15 20:00:00,66154.5,66288.49,65860.92,66226.77,100.45484,0,66143.53,0,-558.0343676670163,50.274158285964326
189,2024-06-16 00:00:00,66226.55,66269.98,66074.34,66143.53,75.670128,0,66258.33,1,-537.952360482348,46.63445561871442
190,2024-06-16 04:00:00,66143.37,66356.23,66040.05,66258.33,84.935518,0,66489.9,1,-506.93024818117556,51.65413205072154
191,2024-06-16 08:00:00,66265.01,66768.07,66178.2,66489.9,144.656796,0,66710.83,1,-458.3753710428573,61.77962396152139
192,2024-06-16 12:00:00,66490.04,66789.5,66477.84,66710.83,155.577697,0,66561.4,0,-397.4861040992546,71.43987756886759
193,2024-06-16 16:00:00,66709.67,66741.84,66519.68,66561.4,103.878405,0,66677.36,1,-357.1714236836124,64.90599038041077
194,2024-06-16 20:00:00,66561.36,66978.7,66461.34,66677.36,126.86675,0,66217.38,0,-312.26514787439373,84.15417784087937
195,2024-06-17 00:00:00,66677.54,66912.71,66153.71,66217.38,167.845148,0,66175.33,0,-310.21715232159477,49.2304409293397
196,2024-06-17 04:00:00,66225.28,66567.01,65942.95,66175.33,162.806742,0,65819.9,0,-308.4317751526396,28.128075292097176
197,2024-06-17 08:00:00,66175.28,66316.12,65565.78,65819.9,197.300753,0,65348.25,0,-331.8714736652473,17.985448574582826
198,2024-06-17 12:00:00,65808.47,65828.09,65129.06,65348.25,295.980118,0,66689.72,1,-384.07840015045076,11.850414134642547
199,2024-06-17 16:00:00,65364.52,67294.9,65172.61,66689.72,308.093628,0,66499.34,0,-313.5924491043843,72.05795441953265
200,2024-06-17 20:00:00,66692.72,66763.66,66167.05,66499.34,170.882077,0,65499.19,0,-269.9817188078305,63.26783141875674
201,2024-06-18 00:00:00,66498.98,66586.68,64580.27,65499.19,257.218516,0,65673.44,1,-312.52109856058087,33.85065368024395
202,2024-06-18 04:00:00,65496.27,65841.42,65342.04,65673.44,222.836833,0,65365.74,0,-328.3878935399698,40.26957633268646
203,2024-06-18 08:00:00,65673.0,65759.49,65111.8,65365.74,195.369004,0,64707.93,0,-361.6226999364735,28.934698283007332
204,2024-06-18 12:00:00,65366.17,65434.25,64275.61,64707.93,351.297066,0,64449.12,0,-436.01518130197655,14.31859808100582
205,2024-06-18 16:00:00,64699.15,64904.76,64064.0,64449.12,228.593637,0,65176.61,1,-509.9768669153855,11.91989848029971
206,2024-06-18 20:00:00,64413.17,65303.71,64188.01,65176.61,201.556869,0,65400.67,1,-504.0789639980867,34.43653471169032
207,2024-06-19 00:00:00,65176.47,65599.91,64811.0,65400.67,218.628981,0,65328.96,0,-475.83987807714584,41.37144448915165
208,2024-06-19 04:00:00,65410.79,65727.26,65174.44,65328.96,170.822952,0,65210.63,0,-454.0130172778081,39.15193908817981
209,2024-06-19 08:00:00,65328.7,65540.93,65010.81,65210.63,209.009624,0,64924.68,0,-441.17769309283176,35.48949209198673
210,2024-06-19 12:00:00,65210.68,65327.6,64768.05,64924.68,223.209124,0,64882.59,0,-448.90468761351076,26.63901699216942
211,2024-06-19 16:00:00,64923.91,65275.73,64793.1,64882.59,155.555819,0,64971.54,1,-453.2004846013442,25.336284007552013
